43	81	43	9	32	45	8	75	53	34	46	43	17	47	30	75	36	45	87	76	41	9	63	6	56	80	34	15	53	37	
57	81	4	45	30	47	18	13	46	55	66	55	12	75	31	36	24	65	43	6	48	3	52	3	51	38	71	74	40	49	
14	34	25	79	33	64	67	27	19	77	50	52	6	72	46	86	42	21	43	76	36	7	64	13	5	13	78	38	22	72	
52	62	26	61	78	43	11	40	6	39	44	89	68	35	42	64	61	54	36	1	87	20	80	86	74	30	63	59	74	10	
88	31	69	7	88	7	40	60	68	29	58	57	43	8	77	75	17	51	41	68	23	86	74	30	50	45	6	14	25	8	
53	17	55	75	71	36	46	62	75	77	33	57	12	34	24	0	0	27	24	61	28	0	7	17	19	39	55	32	12	88	
39	15	9	30	59	0	28	43	41	69	10	52	84	41	78	10	61	82	3	53	67	52	26	88	52	43	9	62	0	71	
57	70	62	89	32	52	71	21	23	31	5	33	16	4	58	33	6	23	59	48	21	29	27	35	80	5	22	34	40	1	
24	13	4	25	81	72	28	45	23	14	6	60	81	73	52	80	75	67	52	62	74	39	33	39	44	78	89	63	10	11	
58	67	70	32	57	13	10	33	67	70	67	68	69	28	81	42	18	66	20	3	77	63	63	64	49	52	19	83	39	2	
23	69	42	25	81	50	4	48	78	20	49	46	22	0	31	79	81	47	30	19	22	81	6	48	60	87	39	84	1	0	
4	54	21	83	87	40	11	28	36	0	69	83	13	77	73	9	87	35	77	87	46	78	14	1	63	87	30	13	78	89	
63	83	21	74	59	34	52	40	63	34	15	25	39	72	19	38	11	20	47	85	2	6	34	82	73	0	12	17	1	89	
77	26	59	53	32	72	31	67	17	21	51	12	59	48	88	52	86	80	17	43	19	57	64	63	36	13	66	24	82	62	
11	10	56	47	46	42	5	20	88	16	16	57	31	16	53	77	46	77	35	29	80	3	8	89	44	63	77	89	68	63	
89	88	84	37	80	82	43	89	49	81	62	50	17	45	28	2	22	49	37	11	60	2	35	50	49	12	75	42	9	52	
