24	10	12	32	20	4	0	31	16	0	26	15	36	1	5	24	0	38	7	29	33	15	1	13	22	34	14	11	17	12	11	32	25	30	20	26	12	6	0	19	17	38	2	9	35	14	
9	5	26	33	25	34	4	30	32	28	17	6	13	35	36	28	18	2	29	38	10	32	35	15	21	3	23	6	1	35	19	22	19	34	10	35	27	38	33	30	5	17	3	37	36	22	
26	18	17	31	33	14	25	39	15	2	36	9	29	34	10	36	33	7	16	3	3	7	32	29	20	34	23	30	31	4	23	32	32	34	21	18	0	27	5	2	27	28	17	34	16	16	
1	37	15	27	36	37	2	1	28	2	26	23	8	24	18	13	27	14	8	39	1	14	8	7	34	22	19	33	31	26	36	35	33	36	19	6	2	18	19	21	19	17	14	1	28	35	
16	14	18	19	32	38	26	25	27	32	12	22	27	29	3	13	37	15	8	36	33	21	38	30	18	39	25	39	20	11	24	27	21	26	25	35	20	35	35	29	38	17	39	39	16	11	
16	15	7	32	17	10	3	20	22	39	18	36	34	23	0	10	39	20	20	21	5	27	22	1	1	39	13	6	39	20	21	24	2	12	13	2	8	33	39	31	19	32	8	15	2	38	
23	34	6	34	11	12	8	22	4	29	24	19	20	3	0	9	7	31	23	0	13	25	9	6	8	1	35	5	8	19	37	15	36	6	25	1	36	25	39	1	2	26	27	30	30	37	
6	19	32	37	32	7	0	18	32	4	2	23	2	9	14	22	31	14	35	11	11	36	36	10	23	39	26	6	22	2	16	38	21	37	22	14	28	20	13	16	9	15	2	5	27	33	
30	36	12	32	1	12	16	9	6	2	18	13	26	18	38	27	6	4	1	11	28	29	28	29	23	31	32	20	27	6	3	26	11	7	0	8	17	7	37	18	24	21	14	38	29	37	
23	39	12	18	14	26	39	7	31	12	25	3	1	6	9	31	38	38	10	20	16	35	31	14	22	37	4	39	22	6	7	17	20	17	21	20	25	21	26	8	23	22	24	8	0	25	
24	19	30	18	23	0	30	4	39	13	14	12	39	36	29	10	5	11	2	20	15	6	4	1	33	27	32	39	0	2	17	2	21	7	2	26	14	14	7	7	38	1	18	36	5	1	
9	21	26	14	4	14	4	37	20	1	32	21	39	20	13	22	8	13	19	31	20	34	18	18	23	1	7	6	5	17	17	0	28	36	34	32	22	1	1	27	37	26	4	26	31	39	
26	6	18	28	6	6	0	30	8	32	35	14	30	0	4	31	24	15	12	26	17	18	38	27	25	14	12	39	8	29	21	28	4	24	9	30	19	26	11	26	4	20	5	24	24	2	
10	2	22	9	4	35	4	35	5	30	18	33	11	20	24	27	29	17	15	15	34	36	21	12	9	33	10	2	2	37	0	33	12	6	7	34	8	28	30	37	18	39	14	24	39	14	
8	32	10	25	23	23	9	12	0	35	21	9	38	23	31	17	34	0	29	6	39	38	27	24	19	37	39	18	2	39	29	24	13	23	1	24	24	37	35	26	33	17	11	4	19	38	
14	31	26	36	34	24	17	17	27	12	0	14	24	27	2	2	15	7	26	37	29	9	37	27	18	0	10	11	33	24	30	2	37	11	5	9	38	14	19	24	11	19	8	21	18	22	
33	21	35	38	11	6	34	34	35	31	27	29	25	4	24	31	11	17	30	26	14	10	14	6	39	6	23	9	31	22	8	7	5	21	3	33	5	13	30	29	14	11	35	26	2	17	
22	14	6	39	7	23	1	37	13	2	10	30	3	35	33	12	39	25	32	13	5	5	19	7	26	31	26	13	28	29	31	22	7	9	18	30	2	14	19	27	8	23	31	22	3	20	
19	12	35	10	7	33	27	5	9	16	28	12	10	8	12	26	30	30	38	28	21	35	29	4	22	27	19	25	3	26	19	9	8	18	23	12	13	5	3	6	3	11	8	32	27	17	
37	36	18	14	32	11	9	11	34	20	0	23	25	12	11	20	15	21	28	17	23	29	32	5	32	11	14	5	34	7	33	26	5	23	31	26	8	2	3	25	7	11	21	19	6	20	
9	25	35	28	36	6	8	39	26	13	37	0	29	1	20	29	0	16	38	39	26	21	27	29	14	9	7	36	7	5	16	21	17	38	35	35	11	29	6	7	8	2	16	10	36	5	
