30	8	22	45	4	38	59	30	52	19	41	44	0	60	5	0	46	59	36	10	22	9	30	32	55	25	3	22	60	44	39	61	7	43	34	0	27	2	67	31	15	35	16	11	52	64	6	0	
55	26	59	28	62	39	7	48	62	25	69	10	40	58	63	4	53	13	31	28	63	41	12	49	9	10	66	47	9	63	69	20	52	32	59	17	6	69	11	16	54	58	5	45	65	57	39	19	
34	50	40	53	53	38	51	8	8	58	62	37	31	61	33	18	10	19	21	43	48	65	22	14	62	18	0	12	19	46	32	57	32	6	3	55	22	43	22	27	38	47	28	47	30	15	61	23	
22	33	23	10	4	49	55	34	43	30	44	38	40	0	56	16	62	39	68	69	10	33	1	48	0	62	24	42	20	13	62	66	69	42	35	15	43	63	53	29	54	25	9	16	44	68	10	47	
51	31	60	65	22	29	37	13	26	31	15	10	23	46	8	63	34	23	22	24	45	38	45	18	10	17	59	10	39	64	22	25	58	67	29	45	23	64	43	63	42	14	68	0	69	47	49	21	
46	8	67	53	33	46	35	6	10	30	42	28	51	47	39	62	21	27	67	60	9	3	42	49	25	37	17	55	68	66	58	1	20	29	32	7	67	42	65	1	17	30	16	18	2	14	63	11	
19	69	63	10	28	33	58	18	19	12	60	16	35	60	36	12	55	52	9	38	60	31	66	16	46	25	36	29	30	40	1	55	47	47	68	63	31	68	41	38	63	20	16	43	4	21	32	42	
14	7	13	12	14	60	67	36	10	20	18	19	68	60	40	57	30	59	14	55	43	63	28	2	12	5	25	52	38	13	58	58	54	63	44	55	2	58	12	45	17	5	12	2	40	32	50	68	
28	2	39	48	16	17	22	5	5	25	39	56	27	10	24	3	50	56	10	58	52	39	59	4	13	66	48	39	1	59	16	64	33	16	57	11	42	50	43	1	61	24	9	17	34	26	1	33	
26	30	44	54	54	54	22	52	59	15	13	48	47	64	34	9	36	5	45	11	39	57	69	13	43	64	38	35	13	56	36	29	11	11	36	32	64	36	11	41	49	50	50	25	39	46	58	36	
54	25	22	48	26	30	7	16	10	56	2	31	17	44	11	54	3	59	8	30	68	16	44	64	45	56	59	49	67	66	61	60	6	48	20	38	43	12	20	23	35	36	1	47	3	3	44	44	
