10	10	12	13	13	19	18	14	7	6	15	3	2	4	1	3	19	3	15	9	15	13	12	10	12	17	5	0	
5	8	6	4	15	16	19	1	15	0	9	0	5	17	1	19	12	17	18	14	13	8	18	14	3	7	14	3	
16	9	11	12	5	12	2	16	19	4	17	0	2	17	16	0	4	2	2	4	3	19	19	9	17	3	7	4	
13	11	6	7	11	12	4	18	8	4	13	6	19	8	9	10	8	9	10	6	4	9	6	17	0	9	17	6	
14	6	16	11	5	4	11	7	8	15	2	10	6	5	6	0	11	18	12	19	7	16	11	13	8	10	3	18	
5	3	18	1	1	15	6	3	11	11	18	2	8	15	2	5	16	9	6	6	2	4	18	11	2	3	12	2	
9	16	19	19	7	2	12	4	2	7	9	9	11	19	18	5	2	6	11	2	16	12	15	17	1	3	3	6	
16	13	16	4	6	5	19	4	14	13	15	5	12	2	9	3	9	8	19	8	11	5	19	17	15	13	19	9	
11	11	19	13	19	7	3	0	7	11	7	2	19	9	9	1	11	16	13	3	14	11	1	19	7	3	4	2	
17	0	14	6	17	16	13	3	14	8	9	2	14	16	3	19	8	5	4	3	12	1	6	16	4	11	5	13	
1	2	3	5	11	2	18	19	18	2	14	8	12	8	3	18	8	6	2	1	6	5	3	8	3	1	16	18	
12	1	17	7	5	17	4	14	11	2	17	1	11	9	10	16	15	16	12	3	8	2	17	7	10	10	3	0	
