29	20	19	39	0	42	31	17	57	27	52	66	39	28	45	69	45	34	11	39	32	57	34	48	33	20	48	21	
28	49	47	60	7	10	6	64	51	10	32	15	25	26	23	39	9	43	32	27	54	58	43	43	15	58	18	29	
41	0	0	7	6	25	40	28	42	44	23	69	9	48	57	41	67	58	12	30	0	2	58	47	14	38	21	60	
66	55	29	67	33	63	42	14	62	56	15	68	58	7	46	2	12	56	53	22	64	4	20	36	42	16	27	23	
16	63	25	21	10	1	15	47	46	65	62	51	16	64	33	37	32	17	60	47	59	53	61	31	0	26	10	27	
52	38	65	50	3	22	21	5	25	10	69	48	35	20	36	34	69	57	46	16	48	61	50	69	19	54	17	16	
6	44	68	47	22	9	3	63	68	5	15	43	23	51	56	68	59	52	41	52	65	44	24	9	45	42	16	36	
59	37	48	57	60	15	40	35	37	3	32	23	16	2	59	69	56	61	32	6	59	46	44	59	16	8	30	43	
15	9	66	42	66	7	0	49	6	27	68	69	7	65	27	32	26	65	30	1	43	17	9	3	12	24	45	43	
64	69	58	35	31	32	1	69	14	69	4	65	59	7	57	27	44	40	50	19	0	0	28	43	18	26	30	49	
49	35	28	54	56	41	39	21	21	16	27	47	47	12	69	66	47	6	68	33	25	3	13	65	27	20	61	36	
15	60	36	13	65	18	38	16	10	47	4	20	4	5	53	59	61	67	35	55	30	38	61	34	10	33	65	60	
69	11	6	41	50	62	58	4	48	38	54	26	53	27	19	69	21	33	0	22	23	41	24	30	55	57	59	65	
0	62	65	41	23	31	60	3	25	15	20	51	39	38	54	23	8	24	41	28	17	10	63	36	20	12	45	15	
69	30	56	69	52	19	7	47	25	38	51	66	3	17	48	50	2	58	16	1	29	35	63	22	17	36	11	53	
20	35	47	15	27	37	66	22	42	41	67	56	6	5	65	8	10	5	13	15	54	67	46	54	63	18	63	6	
20	3	53	1	56	21	56	44	14	64	6	69	45	5	58	39	4	62	22	61	47	59	68	55	7	27	7	50	
63	2	37	18	33	10	60	36	50	25	37	56	69	43	36	7	42	56	23	49	52	50	61	50	30	24	61	12	
44	36	46	43	29	62	24	69	48	49	53	59	52	62	25	11	47	24	57	12	59	19	54	48	26	14	65	3	
16	4	26	48	0	57	1	54	63	59	15	18	38	60	29	12	53	52	30	54	58	33	67	26	58	32	26	43	
39	25	60	24	37	56	59	35	24	63	24	3	5	10	44	64	29	60	68	5	33	54	34	66	55	15	10	2	
27	60	62	67	66	42	0	54	15	51	52	0	17	50	49	1	7	9	48	53	28	48	51	25	53	3	36	60	
40	42	13	5	36	38	62	3	48	9	44	39	68	25	57	32	4	3	5	42	25	31	3	49	30	4	52	60	
51	60	3	34	34	21	59	67	26	33	64	15	14	21	21	15	26	45	57	52	16	12	15	24	51	56	31	63	
8	45	49	11	1	52	27	47	43	37	54	32	24	18	63	63	49	62	2	33	5	6	11	4	0	13	1	60	
20	8	62	21	14	47	25	66	47	15	1	52	12	39	54	10	24	25	68	1	2	40	66	3	37	17	57	47	
65	47	32	66	67	52	10	65	57	37	43	45	49	18	64	13	13	7	50	19	43	57	15	26	20	8	38	1	
48	35	31	64	32	60	10	66	20	67	13	1	14	17	15	39	48	9	6	13	46	41	66	9	38	40	27	30	
16	42	10	12	68	4	26	21	32	64	11	38	4	13	49	61	16	34	67	65	34	6	65	25	40	69	25	26	
19	66	53	9	34	65	35	16	45	57	1	35	61	35	58	10	13	49	36	31	66	11	6	38	0	17	20	49	
31	11	27	57	51	31	13	64	45	4	53	45	29	21	59	41	49	49	23	27	10	64	26	25	19	66	0	67	
52	12	36	18	33	17	52	14	30	51	1	50	31	1	38	63	55	17	30	5	11	16	61	12	43	7	2	39	
38	7	50	69	42	66	17	21	63	55	15	36	42	43	54	34	21	26	38	61	31	4	28	54	53	2	66	29	
69	21	28	33	2	11	34	1	37	31	40	28	42	36	16	5	42	11	15	57	45	0	8	45	42	7	40	11	
46	46	28	20	64	39	1	31	56	3	24	55	21	48	29	38	46	30	0	5	30	15	40	17	14	23	23	37	
26	45	3	17	1	40	22	43	22	31	46	61	5	21	3	25	69	46	13	64	13	53	44	28	55	43	8	4	
58	37	31	42	16	34	43	34	10	20	53	48	57	32	43	15	4	66	69	58	7	53	31	31	36	47	32	32	
31	34	11	65	12	14	21	4	0	59	5	48	22	37	57	36	59	23	42	33	0	8	51	5	52	10	11	39	
57	46	68	33	24	32	40	57	2	30	21	52	24	51	67	21	25	41	38	67	2	19	38	43	58	34	43	22	
68	13	53	58	16	43	64	21	20	26	36	45	29	13	53	12	48	4	19	32	36	5	37	5	62	27	54	68	
