21	42	37	22	24	11	30	44	32	37	13	30	32	34	19	45	44	4	32	43	6	24	36	25	40	16	0	38	
36	15	8	5	8	49	28	24	48	36	22	49	2	19	44	19	23	4	26	26	19	48	0	25	8	44	13	42	
46	28	42	24	42	7	45	32	38	0	45	12	12	15	19	33	20	43	28	40	4	41	36	39	5	32	40	2	
40	16	14	13	6	8	37	16	30	25	25	49	29	32	41	8	43	8	18	38	36	48	9	47	22	49	48	36	
48	7	29	32	48	6	14	38	32	24	19	6	42	48	22	26	32	1	18	29	42	10	11	4	25	35	11	2	
39	19	0	28	30	25	43	49	11	47	9	47	1	25	11	19	5	24	39	44	29	46	20	38	14	1	42	16	
42	17	2	11	49	27	44	49	31	21	4	13	34	7	9	13	36	43	4	24	4	24	7	3	8	34	14	11	
22	23	6	42	21	37	3	21	29	38	25	37	26	28	5	22	36	48	12	14	45	20	18	9	18	32	46	3	
29	13	43	15	26	42	34	42	19	11	2	14	7	27	40	42	3	17	43	34	39	31	4	46	39	35	6	2	
2	42	29	41	46	4	35	17	8	37	28	18	44	40	36	44	2	29	3	17	15	37	7	4	24	16	17	32	
10	1	43	33	11	45	8	3	26	18	21	1	3	30	4	3	22	0	30	28	12	19	40	10	20	1	45	48	
19	9	44	18	42	8	44	17	26	47	35	29	23	44	11	0	46	32	13	9	35	3	22	44	20	39	2	49	
47	34	43	48	35	42	45	26	37	49	28	47	30	39	5	40	6	47	40	13	7	5	10	8	45	27	27	12	
8	16	35	3	30	20	43	33	32	15	4	48	9	29	29	5	34	17	44	20	36	30	49	23	2	5	48	35	
14	30	48	38	33	10	37	46	43	10	11	42	5	20	42	41	0	15	5	18	5	15	7	49	45	30	14	46	
38	7	16	24	32	19	17	49	16	8	21	48	19	19	7	7	13	23	28	8	20	8	24	46	20	29	33	33	
10	3	41	28	26	37	19	3	9	10	42	36	42	46	0	28	20	7	34	39	21	11	36	42	5	21	29	16	
7	42	8	45	46	6	7	41	49	31	41	37	21	48	26	38	20	45	48	16	9	21	12	27	8	34	8	45	
39	20	20	37	45	46	28	13	35	18	37	18	21	45	40	30	4	10	46	31	47	38	9	38	22	36	28	20	
31	32	10	12	14	24	30	45	0	32	29	15	9	47	3	29	21	39	45	2	38	20	8	10	2	47	11	15	
21	13	31	41	33	13	49	6	36	10	15	3	21	10	4	16	42	44	28	0	16	29	23	2	41	45	0	31	
24	38	3	15	24	37	45	42	39	31	30	19	29	39	38	18	20	48	13	26	44	37	0	28	47	49	5	0	
19	9	39	39	38	15	12	40	49	45	10	13	40	37	17	45	34	40	10	5	28	41	0	46	38	28	48	48	
14	22	24	24	39	40	46	15	47	14	20	13	27	14	23	11	34	13	44	35	43	38	39	45	8	9	13	10	
15	20	19	13	28	30	17	7	29	20	26	39	24	12	44	34	12	46	39	29	39	1	30	17	7	21	20	14	
11	20	46	6	31	32	27	10	47	43	40	5	26	29	31	45	45	5	24	5	33	24	48	26	22	33	35	35	
44	42	41	4	0	26	13	26	39	18	8	29	42	12	3	12	47	0	15	43	37	47	20	15	32	47	19	19	
41	47	29	13	1	42	38	46	38	1	7	24	2	16	21	9	46	14	41	35	36	49	37	3	42	48	47	40	
37	44	27	18	18	0	44	41	42	41	0	41	4	25	34	31	38	44	35	46	18	49	39	25	20	25	34	33	
35	39	17	12	31	24	38	35	12	44	0	32	7	19	28	14	3	24	34	21	18	41	42	21	15	14	33	39	
12	45	16	17	2	4	49	3	8	35	31	21	17	1	3	44	46	25	9	16	8	7	34	25	26	42	19	47	
15	7	43	22	28	36	24	42	48	24	5	17	21	40	22	40	32	43	21	35	7	43	15	45	18	4	27	3	
7	47	7	42	34	8	11	33	22	9	41	25	31	16	35	5	7	22	41	28	44	16	32	24	20	12	48	35	
16	7	40	23	31	34	36	1	27	8	10	13	4	0	48	48	49	31	6	44	24	18	38	13	28	35	48	44	
21	15	42	43	4	15	18	24	49	17	40	1	4	5	5	13	46	0	14	36	49	6	33	24	3	41	13	42	
11	20	33	41	34	16	5	13	11	21	18	0	5	31	38	27	43	40	36	31	22	26	18	23	28	33	42	9	
3	11	14	16	14	21	49	18	29	24	43	35	35	7	4	35	43	27	13	5	21	8	7	13	18	5	39	2	
23	5	41	9	6	45	6	22	48	42	33	38	44	48	47	37	43	38	37	25	27	47	25	0	26	18	39	9	
1	42	6	32	29	42	23	16	44	40	20	28	38	5	7	44	43	35	27	16	11	10	5	29	7	49	11	7	
7	13	39	35	32	45	13	23	13	30	28	7	15	25	14	33	11	18	45	10	21	46	10	1	18	46	14	35	
31	2	48	34	45	33	35	48	13	45	4	10	0	22	26	9	5	47	12	22	2	32	28	10	3	12	23	13	
38	34	31	23	23	12	38	6	3	19	5	30	11	3	19	30	22	44	12	33	23	36	17	29	18	35	25	16	
49	26	2	0	29	41	42	42	42	0	45	4	17	31	47	29	11	46	19	46	9	29	47	27	42	5	42	41	
41	7	36	39	30	26	35	13	18	46	3	14	18	41	32	16	15	11	38	6	31	7	49	17	22	0	31	27	
36	6	6	35	16	10	27	35	34	15	21	25	49	5	19	29	18	49	24	29	40	29	15	47	18	0	0	29	
19	37	16	41	30	47	23	42	1	20	31	42	33	48	19	36	2	34	49	44	28	37	25	44	49	44	18	29	
34	26	10	12	39	22	37	44	13	18	37	44	35	8	22	15	26	32	26	49	48	36	1	41	22	34	34	47	
45	32	7	44	21	29	3	11	20	46	16	31	41	3	11	47	10	22	22	10	49	36	14	7	8	26	5	26	
7	39	37	1	29	0	9	46	9	43	25	13	39	35	13	41	3	9	42	31	45	46	26	21	7	6	29	44	
12	8	10	48	37	3	3	21	44	21	22	26	40	12	2	15	46	9	22	44	15	0	2	10	28	30	13	0	
28	3	34	45	49	15	27	43	13	31	23	36	41	38	38	32	34	18	26	46	38	12	27	46	11	27	8	21	
29	34	9	34	36	26	2	25	25	25	48	15	4	1	47	8	30	42	21	20	45	48	32	32	18	42	12	3	
11	23	38	47	27	44	6	8	37	30	29	4	23	7	31	40	46	36	27	28	47	39	9	30	39	26	14	28	
27	41	21	8	5	40	8	28	12	7	33	25	49	26	29	13	28	49	41	39	21	3	34	27	29	12	6	12	
8	19	5	17	36	23	4	35	37	49	26	35	40	1	14	23	22	4	8	1	17	36	12	49	5	39	13	49	
40	35	18	15	16	14	42	49	48	31	3	0	19	38	14	48	16	38	40	19	1	15	0	49	18	41	32	43	
6	17	14	5	41	2	23	36	37	21	49	40	8	45	8	0	43	21	16	46	49	32	35	26	44	14	15	18	
32	12	20	13	6	5	36	30	36	10	29	16	9	1	37	5	37	13	5	41	27	1	45	30	9	49	23	44	
30	2	32	26	20	3	33	39	15	26	7	20	8	1	14	24	46	8	48	8	6	34	39	5	11	17	0	39	
14	48	43	19	11	4	38	17	49	19	5	27	9	39	8	38	13	16	20	5	49	14	9	1	42	26	46	22	
17	33	6	34	29	41	22	22	15	26	35	26	31	48	10	44	36	37	12	23	28	30	8	34	32	49	43	10	
26	24	44	7	33	43	17	17	38	6	38	47	39	1	49	10	27	4	14	45	13	15	39	35	12	47	34	42	
18	17	9	25	28	30	18	11	5	7	11	30	23	43	41	48	37	18	26	38	17	19	4	23	27	44	13	9	
8	35	30	23	9	37	0	0	17	40	33	41	35	23	25	38	19	28	14	13	10	44	46	46	8	31	11	39	
4	20	25	22	13	33	47	39	8	9	8	17	19	24	23	45	16	21	1	39	36	6	5	0	41	16	43	11	
11	30	37	29	41	36	20	1	44	13	26	37	9	34	49	8	11	21	34	8	4	36	22	1	43	41	28	8	
10	32	14	16	34	2	48	37	35	3	24	14	10	37	1	33	24	39	23	11	41	41	42	13	30	14	39	44	
22	31	0	49	28	31	49	1	3	14	15	21	34	2	2	13	2	45	2	27	45	49	13	26	40	9	0	24	
2	6	6	31	49	20	42	15	6	35	41	7	17	32	17	5	47	46	3	23	7	21	39	22	42	35	25	39	
27	31	35	27	45	9	6	11	19	40	16	37	6	4	27	49	8	38	2	25	12	13	41	4	21	45	19	2	
35	1	24	19	33	3	39	35	31	30	21	33	16	6	28	6	16	6	9	32	42	5	40	1	9	40	2	48	
21	22	15	13	4	26	49	42	34	24	42	19	46	42	14	33	26	16	9	14	39	39	46	0	30	24	5	28	
24	40	1	9	27	6	3	18	39	39	34	40	0	28	47	42	0	42	29	16	40	24	27	20	8	22	31	19	
