24	9	44	36	49	19	16	28	33	53	22	46	31	49	38	44	29	1	31	15	42	18	12	8	23	19	25	39	2	56	21	49	57	59	8	42	1	22	54	37	51	31	55	32	48	10	
43	31	37	37	21	48	26	6	23	45	17	9	20	59	56	45	42	40	31	6	33	16	35	40	18	23	50	19	45	42	28	7	13	49	37	44	41	26	14	15	0	21	3	55	2	32	
42	43	19	34	57	29	18	51	30	33	6	34	28	8	37	0	26	28	28	37	48	56	7	53	22	21	4	17	17	33	4	27	1	43	3	36	33	16	27	26	47	33	7	3	51	19	
13	1	39	0	6	51	9	3	16	16	9	52	43	31	31	42	1	0	37	14	27	27	14	24	24	31	21	24	4	29	53	11	55	58	27	41	14	7	2	29	19	25	4	16	40	45	
49	58	49	38	9	50	39	1	19	0	17	23	45	50	23	7	28	33	18	51	52	42	15	33	42	17	24	49	46	24	28	14	15	18	32	26	10	56	18	12	30	1	3	22	2	34	
46	39	58	20	51	15	49	46	38	1	37	39	44	3	19	58	11	2	45	21	39	48	39	44	6	43	6	6	57	55	57	2	54	29	54	4	29	43	20	38	50	24	26	40	17	5	
53	12	49	9	20	11	49	3	49	9	17	46	3	44	12	43	6	32	26	23	19	13	56	31	5	43	1	49	19	43	1	19	29	12	22	8	6	13	34	8	51	5	12	26	41	37	
6	49	56	26	20	38	43	17	40	42	9	3	21	20	31	37	40	27	38	24	41	53	32	22	51	43	42	51	34	21	52	12	17	54	3	34	54	19	37	29	42	13	8	31	47	49	
18	41	32	11	34	37	31	54	22	55	54	55	37	50	45	41	3	14	13	10	45	41	57	5	5	51	9	48	45	31	11	20	12	35	47	55	25	31	52	26	57	35	54	57	33	52	
27	45	56	21	24	4	27	47	1	36	7	50	53	14	33	3	49	9	33	56	12	20	52	54	52	29	19	19	20	49	17	23	13	24	22	49	12	18	3	20	34	56	23	47	7	44	
11	55	20	29	57	27	0	10	42	10	14	31	21	50	2	14	14	40	35	21	17	53	48	9	9	44	7	9	24	37	29	57	15	38	26	6	40	53	25	37	32	19	16	56	16	20	
30	53	52	19	57	25	25	25	16	0	0	55	45	31	40	21	37	39	47	38	33	58	18	29	45	44	6	13	8	37	26	54	23	53	53	0	6	53	59	30	5	1	5	36	28	31	
54	50	31	35	20	45	21	20	51	11	52	40	7	31	51	29	49	35	38	4	20	19	59	42	13	47	50	33	23	1	56	40	50	32	1	24	1	17	20	56	43	36	24	41	7	51	
44	11	3	27	13	35	15	12	40	3	56	44	27	59	7	52	36	54	36	24	5	0	4	32	32	3	2	3	3	30	47	35	29	9	58	27	39	45	3	3	13	7	4	42	25	36	
12	19	46	1	48	29	38	44	33	43	30	27	49	5	44	0	51	1	4	42	0	47	48	28	7	56	21	12	45	53	6	52	51	12	8	33	38	7	33	0	9	55	30	18	58	41	
28	2	14	43	10	51	51	57	53	21	15	18	54	2	15	19	53	42	52	56	15	54	55	11	57	19	35	14	24	46	50	59	49	26	29	54	55	38	34	0	17	59	21	43	6	47	
3	19	15	43	33	31	18	37	53	29	58	37	0	49	44	5	1	0	21	57	23	14	42	49	0	57	16	52	34	57	46	28	19	58	17	55	5	29	43	40	1	31	56	20	20	39	
37	46	0	27	12	34	48	23	13	2	59	46	10	33	24	46	1	2	52	26	32	33	2	38	44	5	47	4	48	50	26	6	52	30	29	45	24	11	6	5	42	59	34	6	4	41	
43	52	1	24	11	14	0	2	4	2	38	11	27	1	41	12	58	45	33	31	25	17	55	37	51	40	38	47	52	6	53	42	42	8	8	18	50	55	59	22	36	21	37	42	50	32	
59	17	45	39	7	27	57	44	48	31	23	15	28	3	51	5	41	1	54	6	27	36	18	56	27	0	46	42	44	3	10	41	34	22	59	26	52	28	15	16	8	10	27	56	34	41	
54	36	53	41	39	22	18	10	56	26	55	33	25	15	5	8	8	6	55	55	31	16	50	52	57	24	9	22	50	1	46	42	41	34	4	23	32	44	40	25	50	4	15	17	38	10	
18	51	33	26	41	52	1	27	14	26	37	41	9	35	33	52	25	7	12	4	58	19	1	31	43	31	42	6	24	43	8	41	56	30	31	22	36	24	47	49	59	14	53	17	23	0	
27	59	47	15	11	44	15	28	19	25	9	6	58	49	9	48	24	6	50	11	59	16	17	27	18	43	3	41	15	36	52	6	29	15	11	30	54	41	48	43	33	5	31	13	40	0	
34	51	1	2	46	9	30	28	3	3	21	1	32	21	49	53	7	36	47	24	7	28	17	32	12	32	32	34	36	40	55	32	15	18	0	45	2	53	14	5	10	50	13	31	23	0	
2	40	0	55	52	30	49	53	28	27	23	6	44	1	2	7	2	44	45	15	36	7	31	25	33	35	58	32	41	45	36	49	41	30	11	31	44	57	46	26	11	2	6	14	4	7	
31	47	43	36	55	34	18	8	41	39	5	6	44	35	19	58	35	24	24	6	17	39	57	53	45	42	50	0	36	4	29	6	4	50	41	37	49	24	33	4	4	21	4	43	19	45	
39	32	55	33	26	29	25	28	28	50	24	44	5	29	13	59	6	3	13	6	27	30	8	53	34	50	59	57	17	2	31	58	38	42	45	0	30	33	51	26	23	32	45	22	8	25	
53	24	35	42	13	26	39	0	23	57	41	0	31	30	47	34	12	36	55	7	9	17	46	21	39	20	46	58	17	3	23	6	5	15	26	19	2	58	12	2	42	3	52	13	28	36	
16	31	47	45	27	8	19	57	9	3	26	11	24	2	16	44	46	1	16	11	20	2	38	58	46	57	41	8	26	28	26	20	43	54	11	1	14	2	55	19	39	15	43	19	42	10	
22	51	58	12	54	21	40	10	50	14	9	43	57	27	25	14	36	0	27	26	17	6	31	27	4	47	16	49	6	39	19	47	42	38	29	50	40	49	27	13	58	47	24	31	33	49	
26	36	55	30	26	39	59	21	42	8	43	29	40	46	12	40	36	33	13	19	0	44	0	30	0	6	25	19	45	18	53	54	4	12	32	37	39	58	15	57	44	29	20	41	38	42	
28	30	40	37	11	8	27	29	37	9	21	8	48	28	31	30	9	6	35	51	16	24	10	19	25	36	37	50	7	39	44	23	58	48	32	9	40	8	3	41	52	22	14	28	11	33	
30	27	2	28	8	13	50	58	19	28	47	55	16	35	51	0	57	36	22	19	4	37	47	55	14	37	3	20	48	43	34	22	54	36	11	8	19	53	0	16	58	35	51	46	46	27	
17	34	45	34	53	19	19	11	50	22	30	57	56	40	10	43	29	23	3	1	49	16	47	57	8	3	15	40	52	4	58	16	25	3	33	19	50	19	21	30	27	27	37	59	18	37	
13	21	51	5	13	27	26	22	33	48	56	56	17	34	18	10	29	32	31	10	51	59	30	32	39	42	3	24	24	34	2	28	17	45	49	34	53	37	56	3	4	53	36	2	30	5	
46	43	58	17	55	19	52	12	15	21	33	22	41	20	16	15	50	5	1	51	3	44	45	48	58	38	25	18	54	4	34	54	31	53	38	29	52	3	8	29	15	0	18	51	51	31	
24	56	45	20	53	18	41	54	6	54	49	40	43	5	48	8	35	48	5	41	16	1	27	32	59	15	33	42	18	58	59	9	39	4	55	48	35	56	43	48	20	18	36	45	59	4	
3	34	30	56	36	42	41	33	40	36	5	44	1	26	10	1	34	2	27	8	17	22	36	52	12	30	15	29	43	8	1	57	55	52	39	49	1	34	0	46	59	13	43	40	56	38	
26	49	28	26	6	47	50	29	10	9	37	40	20	54	42	2	16	57	8	55	46	3	19	38	58	21	39	29	27	10	5	31	45	46	40	30	22	22	26	6	29	45	26	11	57	54	
54	27	44	52	9	56	15	15	55	13	11	33	33	43	14	14	44	8	32	16	55	37	14	56	33	13	28	46	30	22	43	59	54	46	6	54	15	42	14	36	15	44	54	29	53	28	
1	49	6	51	38	19	6	31	57	25	48	26	48	37	27	28	39	24	46	28	42	11	54	1	40	42	53	39	23	17	55	2	46	6	38	41	32	43	14	16	29	46	34	16	36	14	
7	23	23	34	18	33	11	2	6	49	43	30	4	14	3	28	7	39	58	1	56	5	49	28	50	32	13	38	19	15	13	17	47	42	56	12	55	4	29	5	11	2	52	40	29	12	
14	28	12	17	42	35	20	9	6	13	33	11	9	14	36	49	54	34	55	38	39	39	0	2	17	23	36	17	15	19	14	45	19	7	11	26	12	39	23	2	23	0	14	22	53	25	
28	0	8	1	2	29	2	34	45	39	39	27	26	4	21	35	45	11	31	22	56	37	26	58	44	43	43	3	42	19	44	43	51	17	39	22	22	49	15	25	15	18	54	42	1	5	
16	5	26	40	29	46	39	26	30	39	59	41	46	27	9	8	32	57	1	55	14	44	17	49	32	17	57	40	55	1	57	59	38	32	35	25	42	41	36	38	14	34	45	32	41	17	
42	8	48	50	27	11	41	57	4	24	27	13	31	28	41	30	29	6	1	12	54	45	9	8	6	35	24	48	36	24	19	11	39	3	52	43	16	21	21	12	6	28	23	2	13	40	
9	6	50	14	11	6	34	29	51	51	14	3	14	33	26	4	37	10	34	46	52	55	20	12	42	16	21	33	3	19	52	2	18	1	49	4	6	57	8	57	15	58	12	49	47	3	
3	20	11	10	40	19	48	14	12	57	55	42	59	25	41	24	3	58	49	35	3	58	56	34	54	44	38	28	47	21	54	9	41	22	56	14	8	36	24	53	19	20	20	18	45	22	
20	30	34	13	33	59	39	6	27	4	22	43	11	55	21	35	5	48	2	52	1	40	20	44	57	4	37	40	11	0	59	34	47	25	6	23	27	23	59	15	17	47	51	38	3	53	
52	23	3	50	18	34	29	11	14	6	17	41	58	34	57	32	0	7	36	51	18	52	51	2	28	21	20	20	34	0	18	0	53	45	16	14	27	34	17	14	51	9	49	2	3	6	
12	6	26	4	22	22	22	59	36	59	18	36	30	2	34	58	26	42	44	6	27	25	55	58	12	15	51	38	13	15	55	59	24	42	7	49	45	38	46	49	22	56	1	16	42	54	
39	4	18	33	12	13	54	46	45	14	3	32	53	54	21	51	10	50	8	0	20	35	17	50	3	41	2	59	5	26	4	35	33	9	56	47	47	2	32	18	13	44	13	22	19	6	
6	38	33	27	33	15	37	12	25	34	48	0	56	33	1	40	19	54	5	58	9	25	39	37	9	8	48	22	3	18	59	20	42	17	22	33	47	21	13	14	23	6	17	10	35	2	
26	36	57	26	10	10	32	23	21	6	45	0	13	8	8	18	18	54	6	43	48	25	36	8	21	35	34	16	59	35	39	46	40	45	1	3	24	55	17	29	8	13	52	15	28	4	
41	31	24	31	42	16	24	42	27	58	45	13	22	13	32	30	53	17	34	43	23	30	12	11	5	50	46	59	54	56	1	0	21	29	12	28	27	5	24	58	22	1	29	16	55	15	
19	4	45	31	6	47	19	18	32	38	40	20	5	22	35	12	13	52	45	35	28	43	15	2	14	59	53	42	9	42	41	5	25	20	46	56	14	7	9	47	38	33	1	54	26	0	
39	14	7	57	1	23	22	21	36	21	9	13	29	13	0	36	40	12	48	31	5	8	27	13	5	18	18	16	49	7	25	28	42	26	15	35	4	56	30	31	32	20	54	41	34	54	
11	31	49	59	39	45	49	6	21	39	27	54	58	47	47	9	37	38	52	53	54	42	30	37	30	36	1	19	59	55	51	57	18	45	34	19	54	53	55	16	11	27	51	44	0	29	
12	2	24	23	1	38	51	49	40	8	45	56	9	33	19	43	44	18	21	12	4	42	45	0	10	24	43	36	9	23	35	35	47	27	4	49	30	26	2	41	38	55	2	7	46	50	
6	36	50	9	4	15	23	27	13	38	43	23	23	54	17	0	56	36	49	12	38	22	49	36	43	50	35	3	30	49	30	55	21	3	57	17	2	51	39	0	13	10	6	25	51	6	
31	22	58	5	42	21	25	52	15	4	55	7	48	44	0	47	31	43	19	39	40	52	12	26	37	13	5	45	30	11	1	46	35	5	29	22	21	18	19	57	32	43	53	53	40	58	
18	59	4	39	56	25	48	12	26	53	39	50	38	15	39	15	40	40	37	2	9	35	30	55	2	0	1	28	13	47	28	49	18	43	0	46	28	29	28	14	36	17	50	16	59	3	
6	1	3	55	57	12	55	51	10	4	11	54	56	32	56	50	19	25	13	6	49	12	24	10	53	55	53	29	7	59	24	34	59	47	7	35	28	20	46	3	5	33	22	57	26	14	
5	6	46	18	51	40	34	18	31	38	10	9	22	5	20	9	2	40	25	52	16	36	32	45	10	42	58	29	10	7	36	59	32	19	40	44	4	5	7	7	1	26	12	45	3	33	
38	24	47	36	16	28	37	14	30	7	7	45	29	46	41	14	0	45	9	20	42	22	35	5	7	52	23	29	54	59	16	29	58	12	29	39	57	26	39	50	23	19	10	0	3	46	
57	20	0	35	21	37	47	10	34	37	0	56	4	49	57	27	57	6	18	56	0	41	16	28	15	6	13	40	58	30	32	46	39	48	14	6	59	20	32	50	7	52	37	59	40	35	
13	24	53	54	24	12	34	29	8	8	38	0	53	7	47	44	47	59	23	6	36	57	11	19	9	51	22	49	6	58	35	38	17	44	53	15	22	37	33	52	2	15	11	27	0	31	
54	38	13	47	36	43	8	53	57	55	25	54	41	2	55	28	38	39	29	53	21	16	42	42	52	10	49	9	33	39	28	36	22	59	57	47	59	53	12	8	34	15	40	21	6	43	
4	26	52	18	10	13	53	17	26	8	56	54	50	10	55	48	7	15	15	12	36	27	53	38	30	29	17	40	35	37	19	30	29	51	49	6	8	58	16	10	16	22	43	33	56	30	
18	50	23	39	13	29	37	54	39	13	24	49	23	54	50	22	29	32	22	35	6	0	42	2	47	20	51	32	39	54	4	5	10	46	2	13	1	5	45	2	24	50	49	39	14	56	
