67	7	56	20	58	14	64	38	30	89	70	68	44	30	18	59	16	50	26	62	12	73	35	45	71	68	
40	37	32	68	69	73	26	86	39	37	42	33	70	34	49	39	89	19	48	77	5	11	76	20	14	8	
20	88	31	37	58	22	21	20	73	42	75	7	4	85	26	45	35	75	59	68	87	6	64	59	62	57	
86	29	71	72	89	51	6	16	28	34	64	64	26	36	5	54	74	9	41	86	25	20	51	27	68	63	
47	68	33	24	45	77	60	33	85	12	55	36	72	46	79	68	53	38	75	26	83	73	88	21	13	52	
24	15	86	48	52	41	64	11	64	56	84	38	49	52	46	11	45	12	10	68	55	60	29	53	24	62	
58	65	26	27	80	71	75	45	63	29	49	81	25	66	42	62	83	42	49	39	37	51	40	35	56	87	
81	10	44	11	49	15	73	15	40	50	57	63	36	73	79	28	22	88	39	67	74	29	22	16	17	62	
44	54	86	70	45	39	52	38	39	58	66	52	8	46	39	62	43	30	39	68	48	0	11	37	75	60	
0	67	50	81	34	68	15	43	9	88	62	71	77	6	4	63	42	76	15	60	5	41	0	44	66	60	
27	58	81	43	6	40	42	20	20	14	38	36	84	6	51	24	41	44	47	45	63	44	60	70	37	40	
63	51	80	14	9	16	50	44	88	86	37	63	26	2	66	39	73	64	21	41	44	55	74	30	31	87	
87	33	58	87	81	57	29	49	76	75	56	63	68	79	41	17	0	69	19	72	63	85	80	77	8	83	
87	62	7	45	70	22	35	64	71	6	5	35	42	63	24	11	17	2	56	8	35	66	32	71	15	37	
64	3	4	43	72	72	29	22	84	42	9	58	57	69	5	47	83	31	67	42	20	44	22	12	2	13	
71	55	77	63	41	9	55	23	26	61	49	6	12	25	3	63	5	59	69	5	69	15	70	44	81	55	
64	56	41	16	83	73	58	88	85	49	35	20	18	52	78	66	15	65	9	59	5	80	14	19	80	43	
43	69	3	28	39	11	62	62	67	33	17	29	89	26	11	3	70	37	52	3	15	75	60	86	89	8	
34	22	43	44	62	21	86	22	9	40	58	71	58	54	48	35	22	73	23	27	36	74	84	28	20	60	
7	82	11	27	0	67	39	32	35	31	81	29	38	28	76	89	69	11	0	16	75	83	79	52	33	52	
68	44	79	78	78	2	43	6	81	42	47	86	15	68	41	66	22	3	49	56	50	69	69	40	82	59	
68	40	41	5	52	62	57	11	7	50	53	18	17	27	22	88	30	4	16	17	9	45	52	85	45	18	
44	51	61	52	60	7	2	12	7	3	81	60	44	86	44	28	63	88	56	29	45	23	1	4	11	0	
