44	57	44	40	5	34	11	2	52	30	50	51	58	47	29	51	43	55	47	53	41	48	13	18	40	21	30	59	47	3	
59	0	44	4	34	51	10	3	47	43	52	18	3	43	31	42	57	38	1	13	7	28	36	34	14	39	29	38	10	17	
2	18	4	47	16	34	3	47	51	29	17	6	0	46	27	40	48	39	29	30	39	32	8	58	48	4	47	10	9	21	
52	23	27	46	27	24	14	46	5	16	51	59	23	17	52	41	15	3	18	18	44	25	6	59	42	7	50	36	9	13	
18	45	47	20	50	49	8	59	20	41	50	30	23	3	3	34	32	27	2	20	8	58	0	25	51	38	43	26	57	20	
52	2	17	27	19	1	45	44	43	4	36	58	10	0	55	47	30	11	4	33	29	14	27	33	59	56	53	26	9	0	
21	18	0	0	31	22	5	58	9	19	59	47	12	14	59	22	2	4	23	35	52	18	31	22	3	18	54	8	7	2	
51	49	52	27	0	23	58	26	19	26	53	50	54	1	43	7	19	2	12	46	3	50	55	19	12	56	27	0	28	36	
7	15	6	48	59	39	49	51	16	40	52	50	18	53	18	33	32	40	21	34	2	37	43	0	47	39	16	15	11	28	
39	48	3	48	5	54	57	42	43	1	39	23	1	6	39	56	56	26	1	34	1	59	32	13	56	42	32	58	11	56	
41	27	5	1	21	17	20	46	36	40	6	31	13	56	28	41	5	31	3	46	20	24	4	8	53	14	1	3	16	41	
6	43	2	35	7	45	56	19	51	46	16	29	2	27	12	58	4	12	7	49	5	24	15	39	1	38	25	4	29	54	
36	0	24	55	36	41	17	42	35	6	34	0	22	49	46	52	38	45	41	47	35	48	32	37	17	29	40	53	18	30	
35	1	28	37	54	57	43	41	22	47	56	44	54	56	17	3	43	46	6	30	23	29	5	54	25	27	10	29	53	0	
13	30	0	43	0	50	22	53	38	3	24	52	22	59	6	27	54	13	21	1	27	16	15	59	34	45	24	48	26	52	
33	28	45	6	52	29	40	19	58	34	6	51	49	5	9	3	59	57	5	45	12	49	15	20	32	13	10	55	24	18	
12	33	27	37	47	44	42	21	52	47	6	17	54	0	10	18	33	27	55	54	9	16	15	11	13	1	27	38	44	53	
54	39	58	49	28	10	34	46	8	29	41	50	56	14	19	16	47	12	34	35	16	1	10	31	28	1	17	48	26	39	
48	23	3	18	23	47	30	36	19	25	28	47	53	13	26	8	8	14	3	5	3	19	30	26	33	36	57	37	18	8	
15	48	43	53	16	4	59	23	55	31	49	25	43	45	9	23	11	20	46	13	51	11	30	49	59	3	2	52	35	58	
54	57	9	16	49	51	4	43	38	26	34	6	14	46	17	6	34	4	39	6	52	50	39	49	54	42	9	50	44	23	
25	0	4	48	41	12	1	9	46	28	16	15	0	46	26	20	1	6	26	5	27	9	43	38	55	7	15	52	19	52	
12	13	41	55	40	12	34	59	0	59	37	4	49	47	15	34	6	7	16	14	30	26	18	42	59	51	43	50	25	10	
25	12	21	53	41	40	30	33	52	19	9	12	58	50	9	57	45	8	29	19	15	52	55	29	4	44	23	26	26	16	
29	49	20	7	40	49	34	9	6	24	11	37	1	42	29	2	12	1	38	50	48	11	27	18	55	56	30	17	19	35	
1	47	9	12	51	57	32	36	40	20	56	48	52	44	31	35	17	40	58	8	20	52	51	17	43	43	32	51	50	34	
24	58	20	49	54	36	54	53	30	41	2	56	24	14	30	26	48	17	51	48	32	33	25	55	25	47	9	39	12	21	
30	10	30	46	55	56	44	55	22	12	29	17	1	25	14	21	57	8	35	22	52	39	40	9	52	31	43	11	39	18	
13	6	26	23	48	33	58	35	59	36	1	30	22	1	26	51	6	50	49	26	41	11	42	19	15	47	26	32	28	39	
59	8	14	19	56	46	55	14	44	46	51	9	25	15	4	19	30	2	44	40	55	11	9	40	5	10	37	59	25	9	
16	20	1	33	50	23	42	18	46	32	30	22	41	42	38	30	32	40	44	15	4	47	46	11	0	25	43	19	42	14	
27	7	1	14	39	10	27	19	23	32	50	33	8	53	47	35	6	19	46	28	54	25	38	28	30	28	2	30	22	42	
55	23	12	37	20	57	51	30	48	58	12	4	38	11	25	41	2	29	39	40	17	3	54	11	11	50	8	52	58	19	
31	51	18	27	14	28	4	57	18	13	8	20	44	38	31	15	43	29	31	12	16	15	29	17	38	39	41	18	43	32	
8	7	22	3	4	53	43	28	18	2	4	11	41	10	15	45	16	17	28	9	16	30	34	4	47	50	46	53	17	7	
7	7	49	12	10	12	50	30	42	57	25	15	49	56	22	43	37	54	6	13	25	37	30	14	0	45	11	1	28	15	
23	49	1	22	41	48	1	40	6	20	7	18	42	46	20	28	7	44	46	4	4	55	10	21	10	17	54	55	28	52	
26	46	28	45	39	21	55	17	33	26	22	10	51	32	56	1	47	56	47	40	47	8	3	59	58	29	6	49	52	17	
43	9	5	3	50	54	51	27	36	21	59	34	28	1	33	30	25	58	4	42	4	35	59	6	14	17	55	18	8	25	
31	53	7	17	57	49	11	21	5	58	47	13	35	4	2	28	49	9	49	47	23	12	41	50	55	41	18	4	27	39	
2	26	33	28	49	9	2	24	49	17	3	15	21	57	52	36	2	8	20	13	9	5	50	21	18	0	22	10	39	10	
51	8	46	23	37	22	48	51	40	40	17	46	39	21	25	49	35	55	34	7	49	29	25	12	35	57	39	58	4	33	
44	9	38	13	7	21	24	46	21	36	6	13	52	25	0	46	36	9	4	28	53	32	20	6	8	20	39	9	32	19	
21	45	17	55	42	26	24	3	16	33	19	48	37	3	12	41	46	10	53	49	27	46	10	20	21	24	50	33	26	51	
9	55	29	55	31	34	13	27	35	10	8	39	43	47	17	35	27	23	6	7	49	37	52	11	39	50	5	7	48	43	
20	25	34	43	29	31	54	15	0	57	31	12	52	15	32	33	53	0	12	22	51	15	3	20	54	2	7	11	19	42	
50	30	25	14	35	58	12	56	53	46	3	19	59	28	25	6	23	9	15	13	30	7	41	54	0	40	55	40	57	50	
27	41	11	5	44	25	5	29	55	31	5	51	50	28	41	7	13	15	3	37	33	48	19	28	9	14	12	47	56	39	
15	51	33	38	40	58	26	21	46	31	0	36	37	18	28	34	16	39	39	11	21	59	28	25	42	8	30	53	5	7	
44	49	40	23	10	7	36	44	15	23	43	41	21	38	18	43	22	41	44	24	36	42	57	29	3	38	50	40	16	51	
18	38	14	28	8	37	25	52	8	42	26	32	16	57	54	42	19	2	0	15	21	21	42	12	18	29	56	8	1	30	
31	58	17	21	17	54	59	33	6	3	43	17	53	57	33	2	9	16	29	10	22	53	51	50	12	32	44	44	5	40	
50	18	8	3	55	56	14	18	33	56	26	34	42	29	10	28	59	57	20	59	51	21	39	56	57	12	58	3	24	38	
11	29	29	51	58	49	59	39	29	49	2	34	52	53	20	18	46	51	4	9	54	20	22	57	56	27	13	34	32	24	
14	44	46	51	17	21	57	30	49	58	46	13	2	14	52	33	26	12	37	25	33	47	39	11	17	12	33	6	50	28	
51	0	53	19	50	34	48	37	21	15	54	17	16	35	1	20	2	30	28	23	18	11	23	53	24	27	45	52	38	1	
52	55	10	35	42	30	38	54	53	26	3	40	22	12	16	0	55	44	51	12	40	27	22	39	28	14	56	41	22	26	
51	32	47	46	10	52	52	0	47	35	24	9	58	28	32	38	22	7	24	43	50	58	13	20	21	38	14	11	59	4	
31	42	3	47	16	42	33	12	4	33	5	58	41	48	55	40	49	57	54	48	28	9	23	53	33	1	51	17	19	47	
18	21	28	44	59	35	37	14	17	19	17	4	0	18	8	54	0	43	8	47	44	11	11	53	31	17	17	32	16	7	
1	51	35	36	18	44	11	39	31	15	5	49	20	55	4	15	57	41	31	31	14	33	19	0	33	39	49	17	20	39	
51	48	26	6	0	25	1	58	59	23	42	12	30	37	16	32	4	9	4	13	31	25	50	48	36	20	50	11	1	26	
