1	27	3	7	6	8	23	8	26	6	15	20	17	3	4	15	0	6	5	0	28	25	0	11	13	3	4	13	22	12	4	9	16	19	18	19	29	21	9	20	10	26	23	23	15	22	18	4	18	12	
11	25	21	1	0	19	29	6	14	4	11	11	26	19	28	28	28	23	12	9	16	6	28	26	3	22	24	3	6	9	2	23	2	4	0	2	7	15	6	2	4	22	18	13	18	8	5	9	5	4	
15	28	7	14	6	10	14	19	23	2	11	17	21	10	10	10	8	10	22	3	4	7	7	22	8	8	22	13	6	13	13	22	17	26	2	16	14	25	20	0	2	25	26	27	29	1	0	28	27	9	
19	23	7	26	26	26	8	6	28	25	27	1	18	8	14	9	29	25	6	9	22	10	16	14	29	14	11	21	21	27	27	1	4	8	6	21	13	26	1	4	25	1	7	1	27	19	12	9	3	5	
23	22	27	2	24	16	6	15	15	25	10	3	23	26	16	14	1	8	21	25	24	22	11	21	11	28	25	21	20	10	6	28	5	1	15	11	16	15	21	5	3	25	27	6	18	1	10	23	7	8	
23	5	26	12	10	19	11	7	17	25	4	5	13	26	5	16	2	6	21	17	21	24	17	12	2	25	6	24	28	9	10	12	12	12	4	14	14	27	7	25	3	22	29	26	14	0	3	10	3	27	
25	16	19	28	22	13	2	28	3	11	24	17	19	14	5	28	23	14	27	14	11	27	27	14	4	7	25	8	10	3	29	1	0	12	9	22	27	17	28	9	22	2	9	4	6	14	17	20	18	16	
9	6	23	13	16	8	2	6	15	8	12	17	4	13	11	2	23	22	28	15	0	24	10	25	13	0	25	16	1	23	22	23	3	23	13	20	28	3	20	1	27	27	9	21	15	1	3	6	0	1	
25	16	23	10	12	7	11	21	2	19	6	4	23	9	9	22	27	23	10	9	29	29	17	25	3	3	25	20	29	6	16	19	17	3	19	20	4	16	21	13	19	26	3	11	22	18	15	19	29	29	
11	29	24	10	3	2	8	18	12	19	26	20	27	28	29	2	19	19	19	28	7	10	8	13	15	13	29	22	16	28	27	19	13	16	2	14	24	3	4	6	0	28	7	4	20	19	21	12	8	1	
13	25	0	2	17	18	19	5	19	9	22	10	18	7	21	11	22	1	12	24	23	12	22	20	25	16	28	12	4	22	28	29	14	9	5	4	24	2	23	1	20	18	27	29	11	12	11	10	27	29	
11	3	7	9	17	6	5	3	1	29	21	18	29	26	23	4	22	13	29	27	20	18	23	13	9	9	26	25	19	18	12	21	10	9	22	9	7	2	6	23	5	18	26	13	26	12	10	16	13	1	
10	4	1	9	9	2	2	15	8	23	28	26	18	9	0	14	3	29	23	19	6	6	9	13	14	0	12	0	9	10	27	28	21	2	26	16	27	25	22	5	5	19	1	16	12	9	29	6	1	28	
2	20	20	20	15	1	11	16	13	11	7	10	12	10	23	23	25	4	12	0	12	23	6	15	17	13	2	29	3	23	24	27	14	3	6	19	12	25	0	0	24	21	9	16	2	15	4	2	7	22	
7	21	22	23	29	14	27	6	29	3	21	2	25	17	13	9	11	20	26	21	7	17	23	19	18	1	6	26	25	12	23	4	1	3	18	24	23	3	0	17	11	12	23	27	29	26	0	1	17	9	
25	13	21	20	7	22	15	13	13	16	12	8	6	1	25	0	8	20	28	1	27	7	22	17	13	28	10	29	2	15	19	8	27	21	18	23	13	20	21	28	19	7	10	15	24	16	28	8	1	13	
18	15	11	3	25	4	25	18	3	0	11	0	27	25	12	27	16	5	29	2	25	26	26	23	13	20	15	20	9	13	26	20	1	2	2	1	26	2	9	27	26	21	5	25	27	6	1	6	9	13	
21	21	3	1	15	10	0	24	0	27	15	29	11	5	15	15	15	16	27	2	11	25	27	11	15	24	12	23	17	10	9	22	6	29	22	7	22	16	8	3	14	24	26	29	21	20	22	26	17	27	
9	0	7	25	10	3	8	12	12	27	17	17	28	15	17	9	2	28	17	10	1	26	25	10	29	21	26	28	0	4	0	27	23	1	27	1	27	3	5	4	1	8	29	18	26	10	2	28	26	29	
9	14	1	24	11	29	2	29	22	1	1	28	0	18	4	20	13	15	12	6	2	23	4	2	16	29	19	26	22	0	6	22	9	16	28	11	15	16	2	27	0	1	25	14	18	23	9	29	11	26	
19	17	15	20	8	12	16	23	2	18	10	20	29	23	1	15	4	4	16	7	7	7	12	13	23	3	21	5	27	10	9	18	0	19	17	15	19	23	25	20	29	25	8	13	11	26	5	27	19	13	
21	21	0	11	21	19	5	22	24	16	13	24	16	15	11	19	27	12	25	25	12	2	17	6	18	14	11	27	16	18	23	14	22	7	26	2	4	21	28	0	13	27	17	2	10	18	18	24	0	24	
13	11	10	19	18	11	3	16	13	25	14	5	29	19	23	18	22	10	12	3	14	2	22	5	16	28	17	19	27	6	4	26	11	17	13	23	11	27	2	3	6	12	8	24	6	4	21	23	26	19	
22	24	2	17	8	4	8	27	24	18	6	16	17	15	17	13	13	19	4	1	29	7	11	6	2	9	16	22	21	22	20	10	5	7	28	0	17	15	22	5	12	1	21	23	29	0	2	8	1	10	
0	26	1	11	11	29	2	3	22	3	17	8	21	16	3	5	1	5	18	19	21	6	7	14	17	12	21	11	16	28	21	4	8	11	9	8	29	11	25	6	11	26	10	6	28	27	28	26	10	5	
10	26	29	15	21	15	10	16	6	25	12	18	12	13	12	19	21	15	28	21	0	20	5	26	7	12	11	14	0	9	15	7	23	23	11	0	10	10	17	1	13	9	28	23	22	21	3	17	13	1	
9	27	5	0	29	12	11	16	22	5	17	17	20	14	12	19	29	3	11	20	17	28	15	25	28	13	5	26	28	1	6	22	0	4	18	28	11	15	17	3	12	19	5	26	1	15	29	4	3	24	
9	2	12	10	10	29	13	10	0	3	23	2	17	4	27	5	22	28	27	5	2	17	6	0	14	4	28	2	11	9	6	29	22	23	17	10	2	22	19	25	5	8	18	7	20	0	29	21	15	27	
11	25	9	28	11	13	9	4	29	6	23	23	11	27	14	27	5	17	4	4	24	12	25	26	17	28	29	28	14	10	22	15	25	24	7	18	9	19	14	29	28	14	23	22	11	17	24	14	2	3	
24	15	5	17	23	9	26	10	29	18	14	19	29	16	15	23	15	24	1	26	17	12	25	17	17	11	19	13	0	8	14	7	2	17	27	28	27	21	16	24	25	18	20	6	0	26	25	25	18	7	
11	24	21	18	22	10	4	21	22	20	8	27	17	4	6	26	27	19	7	23	10	19	10	27	22	13	4	8	21	13	19	8	6	15	6	4	16	17	5	5	7	16	0	6	15	21	21	20	4	22	
9	5	0	22	12	4	1	6	6	28	13	29	20	27	22	5	6	21	4	21	4	11	7	4	6	20	8	11	11	21	0	22	18	19	9	18	19	20	6	12	14	16	13	6	20	15	0	15	25	5	
6	29	12	28	7	18	26	20	18	4	2	17	14	3	2	29	2	28	26	15	24	11	4	9	23	25	18	21	23	3	7	0	7	16	12	29	3	29	16	10	16	25	16	6	10	17	9	1	11	20	
12	26	6	22	29	11	7	8	12	21	16	19	18	11	3	19	20	12	10	14	1	22	11	16	20	8	23	0	21	4	9	11	14	6	13	15	3	20	3	17	16	14	10	21	10	24	27	4	24	10	
22	27	16	22	21	21	9	9	14	2	4	27	26	20	16	1	6	10	16	1	13	7	27	9	8	22	3	10	5	14	7	25	0	24	14	7	15	6	16	29	22	28	24	8	26	21	18	24	28	28	
29	20	26	26	26	15	19	22	7	23	20	0	2	16	18	18	22	10	21	25	25	26	29	24	10	5	23	9	25	8	16	2	17	7	0	1	24	0	10	3	2	27	14	23	17	5	21	3	3	22	
14	17	0	22	18	10	10	2	25	12	23	3	25	22	0	27	10	27	15	16	26	1	0	3	1	22	21	20	5	5	21	3	0	14	12	10	16	20	8	7	10	27	3	10	8	9	2	16	25	10	
3	5	22	16	2	6	23	10	18	23	3	16	23	23	6	27	24	20	20	10	7	21	12	6	8	10	2	2	8	4	25	11	7	14	17	21	12	23	8	24	8	7	7	0	9	0	0	29	7	14	
13	18	0	22	3	25	20	0	10	25	4	5	7	12	14	23	21	11	9	29	22	28	9	1	18	11	15	6	20	28	5	3	20	25	15	14	7	25	8	26	22	19	14	6	6	15	24	4	19	24	
3	3	3	17	23	8	27	16	16	24	2	1	6	4	20	19	14	26	16	22	26	4	25	18	19	4	2	15	24	8	13	3	20	18	15	24	26	18	7	25	18	1	0	2	5	0	10	28	1	4	
4	23	11	14	21	9	26	24	13	11	8	10	10	1	21	4	10	13	10	10	29	0	16	1	20	5	5	27	9	9	11	25	13	2	6	17	19	20	9	4	17	5	18	5	28	26	14	3	13	19	
17	25	22	5	10	14	2	18	0	28	2	15	15	15	7	25	23	25	3	25	26	21	0	16	16	27	16	11	16	0	4	11	17	23	1	16	24	24	8	7	0	10	22	10	7	0	22	6	10	6	
28	21	10	26	5	19	6	3	0	10	17	28	14	22	5	20	28	4	1	13	22	21	16	7	14	17	7	14	3	24	28	27	1	10	25	19	25	29	4	22	12	28	5	11	3	15	29	9	2	21	
8	22	12	6	1	12	19	24	0	13	8	1	26	7	29	24	28	0	16	25	27	10	1	12	11	2	0	11	16	28	17	11	27	3	2	27	11	0	27	9	6	22	18	6	2	29	11	5	8	21	
5	2	20	6	12	11	18	24	7	1	9	19	18	4	24	12	3	7	15	5	5	29	17	18	10	16	1	28	26	11	26	16	13	12	8	3	4	9	20	22	19	19	20	2	15	6	24	26	3	17	
0	18	29	4	9	1	18	28	15	18	19	12	21	28	4	28	9	0	20	3	11	2	1	0	27	9	3	5	1	11	11	22	24	20	12	9	24	15	5	0	8	17	11	24	20	8	25	5	11	1	
13	19	4	10	7	15	19	20	12	15	18	4	10	0	3	19	28	17	2	20	22	19	8	20	7	22	6	28	12	24	22	0	18	21	17	12	18	19	29	12	11	5	21	7	28	22	4	24	4	11	
27	24	25	2	12	22	28	24	0	11	17	2	19	6	23	13	7	23	21	11	3	18	8	1	12	14	28	3	8	24	29	16	19	10	28	10	7	10	13	14	29	12	15	27	5	27	22	3	5	17	
0	27	26	2	4	23	8	9	3	22	11	8	28	26	12	26	23	2	26	25	4	13	1	2	0	10	21	25	26	0	24	20	11	20	7	23	0	28	26	22	9	20	2	20	25	6	12	27	26	7	
2	9	25	28	13	13	27	10	2	22	0	26	29	3	1	9	14	9	25	22	0	8	19	25	16	29	22	22	9	17	26	24	23	11	25	15	4	23	14	28	22	4	14	23	3	22	19	21	17	3	
10	13	26	0	4	18	17	6	24	10	28	24	8	1	16	8	28	17	15	16	13	7	29	15	11	9	17	21	1	15	29	8	6	23	7	24	26	22	7	19	8	18	23	15	22	25	25	26	19	26	
24	5	0	3	13	27	25	8	4	11	22	23	25	26	16	10	13	22	19	22	7	9	6	6	14	2	20	21	17	9	9	19	17	22	27	21	19	24	0	7	25	10	3	28	17	16	11	18	17	0	
6	23	8	27	28	13	4	13	18	29	5	16	28	2	18	7	24	29	26	16	13	2	6	16	24	13	28	15	18	29	15	8	26	18	28	19	19	27	20	8	13	20	11	11	9	18	23	11	4	3	
29	21	17	7	8	18	0	13	27	12	21	24	19	5	21	22	12	8	14	26	2	7	17	0	2	12	4	16	1	18	13	27	6	25	3	22	1	22	20	15	24	0	3	29	8	17	22	15	23	7	
14	20	24	21	16	7	14	29	18	16	26	13	6	11	7	4	15	17	25	2	14	5	7	3	0	4	14	21	18	15	27	22	25	19	7	19	11	27	13	12	4	16	27	14	13	20	28	12	9	2	
13	8	27	18	5	27	19	21	0	29	21	2	8	6	10	18	29	13	16	8	1	7	7	17	18	22	28	4	13	15	9	12	20	3	1	27	7	15	10	20	5	3	18	13	11	8	9	15	4	21	
16	27	6	10	14	10	23	22	4	4	20	5	1	19	20	7	14	13	5	18	16	28	13	29	29	20	19	6	29	6	19	17	9	2	4	9	9	1	13	11	13	1	8	13	12	3	17	10	2	15	
12	17	15	21	6	9	3	28	14	23	8	21	17	15	3	18	22	13	18	1	12	13	14	15	29	24	17	0	12	19	15	18	17	17	22	23	0	29	28	24	14	0	5	14	18	2	6	10	19	18	
14	22	17	28	6	25	14	14	15	14	7	10	21	19	20	18	25	18	2	29	19	21	6	22	19	4	16	4	20	11	18	22	27	25	15	29	1	10	6	26	13	2	18	27	28	22	11	7	29	13	
19	4	12	20	7	16	27	27	2	15	15	4	9	0	25	10	5	0	17	5	15	8	22	8	8	29	4	10	3	21	29	10	25	27	15	2	8	14	16	10	12	24	3	15	8	23	7	28	4	9	
14	5	12	1	2	6	8	0	11	10	9	4	22	0	10	18	4	11	17	10	7	24	1	23	0	11	25	21	25	20	19	17	12	9	15	20	10	18	14	26	1	26	1	22	29	26	10	9	27	22	
10	3	19	14	13	23	25	3	3	25	12	10	10	11	1	2	4	12	13	12	22	24	6	9	15	2	1	20	10	3	8	22	20	6	1	19	14	24	24	0	23	18	12	18	3	26	23	12	5	26	
14	3	27	24	19	24	12	0	11	20	1	25	25	25	24	0	4	1	15	2	14	21	6	1	3	23	0	3	10	24	0	8	29	17	9	8	22	26	3	24	19	23	25	17	6	8	21	12	0	5	
8	15	27	4	9	0	12	11	23	23	14	17	1	4	27	8	24	6	0	16	0	2	18	17	20	24	11	9	21	6	15	19	24	11	7	20	2	6	17	18	18	27	20	14	17	29	16	20	25	15	
27	21	10	18	22	22	1	27	3	26	26	28	24	15	10	23	25	17	7	14	24	8	15	26	11	12	19	24	23	11	27	20	8	0	16	28	18	2	1	21	26	6	2	17	19	8	16	12	25	9	
12	18	22	9	9	18	9	9	0	12	25	20	18	22	15	15	12	2	8	15	6	4	23	24	8	22	18	24	18	28	14	6	16	19	16	9	26	25	5	10	8	4	13	4	14	15	20	21	9	24	
29	9	10	20	14	6	24	28	13	22	22	5	29	18	18	22	18	24	10	1	9	20	29	8	26	23	22	18	9	23	17	18	3	1	29	9	12	24	6	28	23	1	21	11	24	4	9	25	24	11	
20	8	12	0	13	15	20	7	24	10	1	8	6	2	3	17	2	8	9	2	6	28	6	26	0	28	1	4	29	9	29	12	22	5	26	13	21	6	29	22	27	21	3	21	20	22	9	23	14	15	
18	1	5	21	4	28	21	15	8	17	4	17	21	7	26	0	22	17	26	13	26	23	19	11	23	24	9	15	10	25	13	0	18	28	21	10	12	23	18	12	1	24	9	13	18	18	6	9	4	27	
9	2	3	2	14	13	17	12	11	5	25	29	9	26	21	5	29	17	9	12	0	2	26	5	11	14	17	15	16	21	18	6	21	20	8	0	13	0	20	18	3	12	5	8	7	27	5	0	11	29	
22	27	15	27	17	9	13	25	26	21	6	14	8	17	4	17	16	7	19	8	17	11	8	5	7	0	2	19	12	20	15	4	26	24	19	3	5	21	5	23	28	18	24	25	22	21	26	13	15	3	
8	19	8	26	24	11	10	1	16	13	8	23	11	19	4	3	21	29	11	22	5	8	9	24	27	4	18	26	7	2	8	11	4	15	5	1	1	10	23	11	13	23	5	23	4	7	11	19	6	11	
25	21	8	5	2	11	24	25	2	25	0	26	28	6	2	20	14	15	5	19	21	24	25	17	25	1	24	12	24	12	20	13	22	15	15	27	17	10	22	4	10	27	22	15	16	2	8	8	26	17	
14	5	5	17	29	0	12	29	27	12	10	1	21	3	25	15	12	0	3	7	10	9	16	9	22	13	16	6	1	11	9	2	18	21	5	2	10	18	10	28	9	6	3	5	26	5	18	27	7	23	
15	7	13	2	10	22	16	6	6	28	23	0	4	1	26	6	14	9	18	13	18	22	3	20	2	25	7	14	22	28	15	9	24	13	13	3	23	27	2	10	23	5	12	7	19	18	21	6	20	4	
9	25	25	14	14	16	5	0	9	27	13	25	11	22	25	18	25	15	9	6	2	0	26	7	13	25	27	18	21	23	6	11	2	29	11	23	15	5	11	8	27	10	7	27	20	23	3	5	1	13	
15	22	12	11	8	25	23	12	10	23	0	20	14	15	9	19	21	11	4	2	6	12	17	7	4	5	26	29	17	8	17	13	25	6	10	3	6	8	8	10	12	27	20	0	3	3	20	27	1	15	
23	1	7	16	13	14	16	13	23	20	14	10	18	13	4	28	1	19	21	16	6	21	29	12	27	6	15	3	10	16	9	13	19	25	4	2	11	25	14	8	24	7	21	1	20	14	20	2	21	15	
